name,.pred,AvgGD_Recent_Wtr_Year
WY_Recent,0.16534695104911992,0.6342712357423579
WY_Recent,0.0018787954711994809,0.3711978059913006
WY_Recent,0.020037789412090983,0.4865210670100478
WY_Recent,0.0381514246090229,0.523207030939848
WY_Recent,5.026757711099055e-4,0.30140876429738117
WY_Recent,0.0031095839096760207,0.38672131870006377
WY_Recent,0.0020060793237800076,0.26960835815369133
WY_Recent,0.04587177777049171,0.48399749787374136
WY_Recent,0.005062098622500155,0.37002686606009266
WY_Recent,0.0018787954711994809,0.3711978059913006
WY_Recent,0.002312229144191746,0.33441658837410154
WY_Recent,0.008304549677058884,0.43120252992513264
WY_Recent,5.145393095501415e-4,0.3223306128923474
WY_Recent,0.03797345339344929,0.48399749787374136
WY_Recent,0.0450133585049832,0.523207030939848
WY_Recent,0.05061896845974306,0.523207030939848
WY_Recent,0.0019017084048801108,0.2532683264998987
WY_Recent,0.0011513531071380332,0.2836246286722047
WY_Recent,0.08074681576172156,0.5609548807937432
WY_Recent,0.0017885756372942763,0.3711978059913006
WY_Recent,0.16534695104911992,0.6342712357423579
WY_Recent,0.0017754608762326949,0.26877437377207275
WY_Recent,NA,0.33441658837410154
WY_Recent,0.002107247378797395,0.26960835815369133
WY_Recent,4.55497037258725e-4,0.30140876429738117
WY_Recent,0.007717134807797975,0.43120252992513264
WY_Recent,0.0020227120049321496,0.3711978059913006
WY_Recent,6.582840527806021e-4,0.3223306128923474
WY_Recent,0.04174431495247045,0.48399749787374136
WY_Recent,NA,0.38672131870006377
WY_Recent,0.0988217373408571,0.5609548807937432
WY_Recent,0.0019735572017260884,0.3711978059913006
WY_Recent,0.026116235028542534,0.4865210670100478
WY_Recent,0.07716213244553242,0.5609548807937432
WY_Recent,0.014720358307320174,0.4206365893451128
WY_Recent,0.07716213244553242,0.5609548807937432
WY_Recent,0.001957327925833187,0.26960835815369133
WY_Recent,0.0038592614904905055,0.3099831668799612
WY_Recent,0.002201241709709488,0.33441658837410154
WY_Recent,0.0018530161552151863,0.33441658837410154
WY_Recent,0.0014019913643699442,0.2836246286722047
WY_Recent,0.0737238250815704,0.5609548807937432
WY_Recent,0.03317482434233407,0.4865210670100478
WY_Recent,0.0018650204076757655,0.26877437377207275
WY_Recent,0.0031884552951675135,0.36338498019103826
WY_Recent,0.017110201155822454,0.4751103147637392
WY_Recent,0.0022560545642561587,0.33441658837410154
WY_Recent,0.04376163559478493,0.48399749787374136
WY_Recent,0.07205804166558376,0.5609548807937432
WY_Recent,0.004387649818741074,0.36338498019103826
WY_Recent,5.020168296551836e-4,0.3223306128923474
WY_Recent,0.0020060793237800076,0.26960835815369133
WY_Recent,0.01335660823616565,0.4206365893451128
WY_Recent,4.4588771052460384e-4,0.2995749428577561
WY_Recent,0.0021091427565355526,0.26877437377207275
WY_Recent,0.0019097590089218687,0.26960835815369133
WY_Recent,0.07893587128380528,0.5609548807937432
WY_Recent,0.0018331316220558949,0.3711978059913006
WY_Recent,0.004471687683201097,0.3099831668799612
WY_Recent,0.10558649056071073,0.6342712357423579
WY_Recent,0.0020060793237800076,0.26960835815369133
WY_Recent,0.0025544550404495527,0.38672131870006377
WY_Recent,0.001855488695492902,0.2532683264998987
WY_Recent,0.0017885756372942763,0.3711978059913006
WY_Recent,0.0022560545642561587,0.33441658837410154
WY_Recent,0.0018103902866659824,0.2532683264998987
WY_Recent,0.022606765397851097,0.4865210670100478
WY_Recent,0.0017483402550325794,0.3720053719690723
WY_Recent,0.002270663849887344,0.26877437377207275
WY_Recent,0.012784785349219075,0.4751103147637392
WY_Recent,0.030883016544371315,0.4865210670100478
WY_Recent,0.11277686884593897,0.6342712357423579
WY_Recent,0.0011233497396245765,0.2836246286722047
WY_Recent,0.07893587128380528,0.5609548807937432
WY_Recent,0.002159724757914174,0.26960835815369133
WY_Recent,5.678299541033421e-4,0.3223306128923474
WY_Recent,0.0022589067774052233,0.38672131870006377
WY_Recent,0.0653555022950067,0.523207030939848
WY_Recent,0.0017754608762326949,0.26877437377207275
WY_Recent,0.048301506280900186,0.523207030939848
WY_Recent,0.03725706750653903,0.523207030939848
WY_Recent,0.0018650204076757655,0.26877437377207275
WY_Recent,4.141161187863022e-4,0.2995749428577561
WY_Recent,0.031390341637468,0.48399749787374136
WY_Recent,4.8009569430393785e-4,0.2995749428577561
WY_Recent,0.08837499210925608,0.5609548807937432
WY_Recent,0.007908209658157464,0.43120252992513264
WY_Recent,0.0032677701291079137,0.36338498019103826
WY_Recent,0.0011513531071380332,0.2836246286722047
WY_Recent,0.005187778948742019,0.37002686606009266
WY_Recent,0.0018331316220558949,0.3711978059913006
WY_Recent,0.007530641584340831,0.43120252992513264
WY_Recent,0.0022560545642561587,0.33441658837410154
WY_Recent,0.0010960267264740527,0.2836246286722047
WY_Recent,0.04480486839011935,0.48399749787374136
WY_Recent,0.05304142337370896,0.523207030939848
WY_Recent,0.051816814841811346,0.523207030939848
WY_Recent,0.0071709697514010205,0.43120252992513264
WY_Recent,0.0025544550404495527,0.38672131870006377
WY_Recent,0.002201241709709488,0.33441658837410154
WY_Recent,0.0019097590089218687,0.26960835815369133
WY_Recent,0.15218397762775082,0.6342712357423579
WY_Recent,0.01335660823616565,0.4206365893451128
WY_Recent,0.0737238250815704,0.5609548807937432
WY_Recent,3.942024681373149e-4,0.2995749428577561
WY_Recent,0.0016007915178298255,0.2532683264998987
WY_Recent,0.001929168559378063,0.3720053719690723
WY_Recent,0.011319028592333769,0.4751103147637392
WY_Recent,0.002201241709709488,0.33441658837410154
WY_Recent,0.016510656670466323,0.4865210670100478
WY_Recent,0.08074681576172156,0.5609548807937432
WY_Recent,0.004281270183475328,0.36338498019103826
WY_Recent,0.0019590887222506667,0.26877437377207275
WY_Recent,0.0044966608041637724,0.36338498019103826
WY_Recent,0.08837499210925608,0.5609548807937432
WY_Recent,0.03479305528207811,0.4865210670100478
WY_Recent,0.07205804166558376,0.5609548807937432
WY_Recent,0.007908209658157464,0.43120252992513264
WY_Recent,0.006828358056143678,0.43120252992513264
WY_Recent,5.145393095501415e-4,0.3223306128923474
WY_Recent,0.0020983660112486886,0.2532683264998987
WY_Recent,0.0073486218024550595,0.43120252992513264
WY_Recent,0.0021477577155776433,0.33441658837410154
WY_Recent,0.006997582142267036,0.43120252992513264
WY_Recent,0.017444401500697045,0.4206365893451128
WY_Recent,0.0022318547363908234,0.3711978059913006
WY_Recent,0.04076930226104067,0.48399749787374136
WY_Recent,0.002428798985230392,0.33441658837410154
WY_Recent,0.0022040247788781223,0.38672131870006377
WY_Recent,0.0018331316220558949,0.3711978059913006
WY_Recent,0.002098220251257951,0.38672131870006377
WY_Recent,0.012477366593401769,0.4751103147637392
WY_Recent,0.0017663860732452764,0.2532683264998987
WY_Recent,0.0019017084048801108,0.2532683264998987
WY_Recent,0.0016815550491816752,0.2532683264998987
WY_Recent,0.002177628554965278,0.3711978059913006
WY_Recent,0.04174431495247045,0.48399749787374136
WY_Recent,0.04076930226104067,0.48399749787374136
WY_Recent,0.046084992998333484,0.523207030939848
WY_Recent,0.0071709697514010205,0.43120252992513264
WY_Recent,0.0017738648281382396,0.26960835815369133
WY_Recent,0.004053507292999911,0.3099831668799612
WY_Recent,0.04174431495247045,0.48399749787374136
WY_Recent,0.002159724757914174,0.26960835815369133
WY_Recent,0.003786689369639174,0.36338498019103826
WY_Recent,0.02489115729691491,0.4865210670100478
WY_Recent,4.2304102568756436e-4,0.30140876429738117
WY_Recent,4.350352956088042e-4,0.2995749428577561
WY_Recent,0.03638288313883274,0.523207030939848
WY_Recent,0.02052761062748212,0.4865210670100478
WY_Recent,0.0021091427565355526,0.26877437377207275
WY_Recent,0.0018103902866659824,0.2532683264998987
WY_Recent,0.02066196531617805,0.4206365893451128
WY_Recent,0.0737238250815704,0.5609548807937432
WY_Recent,0.010267107037176119,0.4751103147637392
WY_Recent,0.10560583312246746,0.5609548807937432
WY_Recent,4.55497037258725e-4,0.30140876429738117
WY_Recent,0.001855488695492902,0.2532683264998987
WY_Recent,0.11526703214926864,0.6342712357423579
WY_Recent,0.0023851432076622404,0.26877437377207275
WY_Recent,0.00666319889322857,0.43120252992513264
WY_Recent,0.004154251160219443,0.3099831668799612
WY_Recent,0.023722146534504652,0.4865210670100478
WY_Recent,0.0020078838883307477,0.26877437377207275
WY_Recent,0.033974645231844756,0.4865210670100478
WY_Recent,0.0026844775986544435,0.36338498019103826
WY_Recent,0.01479256965202449,0.4751103147637392
WY_Recent,5.819931432181459e-4,0.3223306128923474
WY_Recent,0.04718087949332839,0.523207030939848
WY_Recent,0.001957327925833187,0.26960835815369133
WY_Recent,0.001997623493362593,0.2532683264998987
WY_Recent,0.0022318547363908234,0.3711978059913006
WY_Recent,0.08259558121903941,0.5609548807937432
WY_Recent,0.0018633440004481824,0.26960835815369133
WY_Recent,0.11780487863729501,0.6342712357423579
WY_Recent,0.0021286597921041732,0.3720053719690723
WY_Recent,0.17226366225083764,0.6342712357423579
WY_Recent,0.0025544550404495527,0.38672131870006377
WY_Recent,0.001855488695492902,0.2532683264998987
WY_Recent,0.0018331316220558949,0.3711978059913006
WY_Recent,0.0046083676270026065,0.36338498019103826
WY_Recent,0.007908209658157464,0.43120252992513264
WY_Recent,0.003955196840696619,0.3099831668799612
WY_Recent,0.011826078172029918,0.4206365893451128
WY_Recent,0.068830206736704,0.5609548807937432
WY_Recent,0.0019255946259013304,0.3711978059913006
WY_Recent,0.0011513531071380332,0.2836246286722047
WY_Recent,0.002073088549157692,0.3711978059913006
WY_Recent,0.013099677849322094,0.4751103147637392
WY_Recent,0.005316562955947421,0.37002686606009266
WY_Recent,0.08640904857860188,0.5609548807937432
WY_Recent,0.03638288313883274,0.523207030939848
WY_Recent,0.007530641584340831,0.43120252992513264
WY_Recent,0.06843236401947653,0.523207030939848
WY_Recent,0.025053341200302292,0.4206365893451128
WY_Recent,0.006997582142267036,0.43120252992513264
WY_Recent,0.0737238250815704,0.5609548807937432
WY_Recent,0.052797805125195094,0.48399749787374136
WY_Recent,0.015832340925723908,0.4206365893451128
WY_Recent,0.0033490513406689523,0.36338498019103826
WY_Recent,0.011541442666906213,0.4206365893451128
WY_Recent,0.0030355368079758934,0.36338498019103826
WY_Recent,0.01335660823616565,0.4206365893451128
WY_Recent,0.023722146534504652,0.4865210670100478
WY_Recent,4.2304102568756436e-4,0.30140876429738117
WY_Recent,0.1490306236558732,0.6342712357423579
WY_Recent,0.0020264658237919542,0.3720053719690723
WY_Recent,0.10328104662160237,0.6342712357423579
WY_Recent,0.004154251160219443,0.3099831668799612
WY_Recent,0.0019114770946828267,0.26877437377207275
WY_Recent,0.11780487863729501,0.6342712357423579
WY_Recent,0.004177458926312215,0.36338498019103826
WY_Recent,0.02275441216761308,0.4206365893451128
WY_Recent,0.014437578424982013,0.4751103147637392
WY_Recent,0.029925464741583457,0.48399749787374136
WY_Recent,0.0023851432076622404,0.26877437377207275
WY_Recent,0.011319028592333769,0.4751103147637392
WY_Recent,6.113874819799607e-4,0.3223306128923474
WY_Recent,0.0031110595703701806,0.36338498019103826
WY_Recent,0.0018103902866659824,0.2532683264998987
WY_Recent,0.023157900891750603,0.4865210670100478
WY_Recent,0.0017885756372942763,0.3711978059913006
WY_Recent,0.0022589067774052233,0.38672131870006377
WY_Recent,4.350352956088042e-4,0.2995749428577561
WY_Recent,0.001957327925833187,0.26960835815369133
WY_Recent,0.0019735572017260884,0.3711978059913006
WY_Recent,3.942024681373149e-4,0.2995749428577561
WY_Recent,0.0021091427565355526,0.26877437377207275
WY_Recent,0.003605183312502934,0.36338498019103826
WY_Recent,4.668596535234096e-4,0.30140876429738117
WY_Recent,0.002428798985230392,0.33441658837410154
WY_Recent,0.03307961352808116,0.523207030939848
WY_Recent,0.0020560424770966626,0.26960835815369133
WY_Recent,0.0012094689290326165,0.2836246286722047
WY_Recent,0.049447368574029725,0.523207030939848
WY_Recent,0.04480486839011935,0.48399749787374136
WY_Recent,0.11033379278066663,0.6342712357423579
WY_Recent,0.055573022775301906,0.523207030939848
WY_Recent,0.0019114770946828267,0.26877437377207275
WY_Recent,0.0018650204076757655,0.26877437377207275
WY_Recent,0.0036948260939238505,0.36338498019103826
WY_Recent,0.0017451007341938915,0.3711978059913006
WY_Recent,0.002431869057918861,0.38672131870006377
WY_Recent,0.0021504733097156854,0.38672131870006377
WY_Recent,0.04921939975600566,0.48399749787374136
WY_Recent,0.011826078172029918,0.4206365893451128
WY_Recent,0.01241631469929893,0.4206365893451128
WY_Recent,0.011541442666906213,0.4206365893451128
WY_Recent,0.11526703214926864,0.6342712357423579
WY_Recent,6.422654669038453e-4,0.3223306128923474
WY_Recent,0.0018103902866659824,0.2532683264998987
WY_Recent,0.0018365342585448998,0.3720053719690723
WY_Recent,0.04000236466151458,0.523207030939848
WY_Recent,5.169267173739166e-4,0.2995749428577561
WY_Recent,0.0018196907490555573,0.26877437377207275
WY_Recent,0.0024423281222808735,0.26960835815369133
WY_Recent,3.942024681373149e-4,0.2995749428577561
WY_Recent,0.0073486218024550595,0.43120252992513264
WY_Recent,0.002428798985230392,0.33441658837410154
WY_Recent,0.0011800537304918503,0.2836246286722047
WY_Recent,0.003517707738828881,0.36338498019103826
WY_Recent,0.068830206736704,0.5609548807937432
WY_Recent,0.002057891893223401,0.26877437377207275
WY_Recent,0.013685389635633816,0.4206365893451128
WY_Recent,0.004076154556117051,0.36338498019103826
WY_Recent,0.03317482434233407,0.4865210670100478
WY_Recent,0.0021504733097156854,0.38672131870006377
WY_Recent,0.0018103902866659824,0.2532683264998987
WY_Recent,0.0023151522111673484,0.38672131870006377
WY_Recent,0.0026180401402737205,0.38672131870006377
WY_Recent,0.0019590887222506667,0.26877437377207275
WY_Recent,0.0011233497396245765,0.2836246286722047
WY_Recent,0.06843236401947653,0.523207030939848
WY_Recent,0.10793720226005679,0.6342712357423579
WY_Recent,0.002489264079848159,0.33441658837410154
WY_Recent,0.03453094787320129,0.48399749787374136
WY_Recent,0.0019255946259013304,0.3711978059913006
WY_Recent,0.0032677701291079137,0.36338498019103826
WY_Recent,0.007717134807797975,0.43120252992513264
WY_Recent,0.026116235028542534,0.4865210670100478
WY_Recent,4.444108459177689e-4,0.30140876429738117
WY_Recent,0.04376163559478493,0.48399749787374136
WY_Recent,0.0019017084048801108,0.2532683264998987
WY_Recent,0.002107247378797395,0.26960835815369133
WY_Recent,0.08837499210925608,0.5609548807937432
WY_Recent,0.11277686884593897,0.6342712357423579
WY_Recent,0.002428798985230392,0.33441658837410154
WY_Recent,0.10558649056071073,0.6342712357423579
WY_Recent,0.0022589067774052233,0.38672131870006377
WY_Recent,0.03797345339344929,0.48399749787374136
WY_Recent,0.001994961929237587,0.33441658837410154
WY_Recent,0.0018530161552151863,0.33441658837410154
WY_Recent,3.942024681373149e-4,0.2995749428577561
WY_Recent,0.002312229144191746,0.33441658837410154
WY_Recent,0.002159724757914174,0.26960835815369133
WY_Recent,0.0018331316220558949,0.3711978059913006
WY_Recent,0.0013021816538396755,0.2836246286722047
WY_Recent,3.7524604807514074e-4,0.2995749428577561
WY_Recent,0.032393201208496085,0.4865210670100478
WY_Recent,6.422654669038453e-4,0.3223306128923474
WY_Recent,0.0023151522111673484,0.38672131870006377
WY_Recent,0.11780487863729501,0.6342712357423579
WY_Recent,0.002312229144191746,0.33441658837410154
WY_Recent,0.001855488695492902,0.2532683264998987
WY_Recent,0.03536226806810189,0.48399749787374136
WY_Recent,0.0737238250815704,0.5609548807937432
WY_Recent,0.002159724757914174,0.26960835815369133
WY_Recent,4.668596535234096e-4,0.30140876429738117
WY_Recent,0.010727545809979974,0.4206365893451128
WY_Recent,0.0022560545642561587,0.33441658837410154
WY_Recent,0.05038588449163976,0.48399749787374136
WY_Recent,0.028064547095307008,0.4865210670100478
WY_Recent,0.0019735572017260884,0.3711978059913006
WY_Recent,0.03469336684481766,0.523207030939848
WY_Recent,0.0011513531071380332,0.2836246286722047
WY_Recent,0.0023727947921706686,0.38672131870006377
WY_Recent,0.0020227120049321496,0.3711978059913006
WY_Recent,0.042741606428265425,0.48399749787374136
WY_Recent,0.0025544550404495527,0.38672131870006377
WY_Recent,0.0019017084048801108,0.2532683264998987
WY_Recent,0.004939447938890034,0.37002686606009266
WY_Recent,0.05404427636826886,0.48399749787374136
WY_Recent,0.0022040247788781223,0.38672131870006377
WY_Recent,0.04000236466151458,0.523207030939848
WY_Recent,0.0020560424770966626,0.26960835815369133
WY_Recent,0.0022135060972372812,0.26960835815369133
WY_Recent,0.002428798985230392,0.33441658837410154
WY_Recent,0.11528791951867186,0.5609548807937432
WY_Recent,0.018190507284821383,0.4865210670100478
WY_Recent,4.244469043366949e-4,0.2995749428577561
WY_Recent,0.038884312796353446,0.48399749787374136
WY_Recent,0.002312229144191746,0.33441658837410154
WY_Recent,0.002215496837896389,0.26877437377207275
WY_Recent,0.03621285132277629,0.48399749787374136
WY_Recent,0.0019772199781367935,0.3720053719690723
WY_Recent,0.001957327925833187,0.26960835815369133
WY_Recent,0.0071709697514010205,0.43120252992513264
WY_Recent,0.0034323473465642344,0.36338498019103826
WY_Recent,0.0019590887222506667,0.26877437377207275
WY_Recent,0.002107247378797395,0.26960835815369133
WY_Recent,0.11033379278066663,0.6342712357423579
WY_Recent,0.11526703214926864,0.6342712357423579
WY_Recent,0.0033490513406689523,0.36338498019103826
WY_Recent,0.042058790262732196,0.4865210670100478
WY_Recent,0.0018103902866659824,0.2532683264998987
WY_Recent,0.0016476246105013922,0.26960835815369133
WY_Recent,0.02935627463494034,0.523207030939848
WY_Recent,0.13406576156258465,0.6342712357423579
WY_Recent,0.0018180550129933489,0.26960835815369133
WY_Recent,0.0024924103912202463,0.38672131870006377
WY_Recent,0.11526703214926864,0.6342712357423579
WY_Recent,0.0020955705031363648,0.33441658837410154
WY_Recent,0.042741606428265425,0.48399749787374136
WY_Recent,NA,0.4206365893451128
WY_Recent,0.0024924103912202463,0.38672131870006377
WY_Recent,0.0017663860732452764,0.2532683264998987
WY_Recent,0.0020227120049321496,0.3711978059913006
WY_Recent,0.002159724757914174,0.26960835815369133
WY_Recent,0.004471687683201097,0.3099831668799612
WY_Recent,0.0023151522111673484,0.38672131870006377
WY_Recent,0.08837499210925608,0.5609548807937432
WY_Recent,0.0017885756372942763,0.3711978059913006
WY_Recent,4.244469043366949e-4,0.2995749428577561
WY_Recent,0.003786689369639174,0.36338498019103826
WY_Recent,0.001997484717298969,0.38672131870006377
WY_Recent,0.0737238250815704,0.5609548807937432
WY_Recent,5.678299541033421e-4,0.3223306128923474
WY_Recent,0.07716213244553242,0.5609548807937432
WY_Recent,0.018849882333794487,0.4751103147637392
WY_Recent,0.0010693675740877228,0.2836246286722047
WY_Recent,0.042741606428265425,0.48399749787374136
WY_Recent,4.920716350879315e-4,0.2995749428577561
WY_Recent,0.002268623651467258,0.26960835815369133
WY_Recent,4.040366767839981e-4,0.2995749428577561
WY_Recent,0.04000236466151458,0.523207030939848
WY_Recent,0.12039099776883684,0.6342712357423579
WY_Recent,0.0021091427565355526,0.26877437377207275
WY_Recent,0.010992332177624043,0.4206365893451128
WY_Recent,3.942024681373149e-4,0.2995749428577561
WY_Recent,4.2304102568756436e-4,0.30140876429738117
WY_Recent,0.0016815550491816752,0.2532683264998987
WY_Recent,0.007530641584340831,0.43120252992513264
WY_Recent,0.0019017084048801108,0.2532683264998987
WY_Recent,0.010992332177624043,0.4206365893451128
WY_Recent,0.11526703214926864,0.6342712357423579
WY_Recent,0.05061896845974306,0.523207030939848
WY_Recent,0.0019735572017260884,0.3711978059913006
WY_Recent,0.0027642907248749647,0.26877437377207275
WY_Recent,0.002201241709709488,0.33441658837410154
WY_Recent,0.03797345339344929,0.48399749787374136
WY_Recent,0.0019590887222506667,0.26877437377207275
WY_Recent,0.0034323473465642344,0.36338498019103826
WY_Recent,0.0013346370672302984,0.2836246286722047
WY_Recent,0.0023727947921706686,0.38672131870006377
WY_Recent,0.013200051896970428,0.43120252992513264
WY_Recent,0.002161667234533101,0.26877437377207275
WY_Recent,0.008103976849049075,0.43120252992513264
WY_Recent,0.028661952190806875,0.523207030939848
WY_Recent,0.0031884552951675135,0.36338498019103826
WY_Recent,9.690534360002745e-4,0.2836246286722047
WY_Recent,0.052797805125195094,0.48399749787374136
WY_Recent,0.0018787954711994809,0.3711978059913006
WY_Recent,0.03648724275721425,0.4865210670100478
WY_Recent,0.002489264079848159,0.33441658837410154
WY_Recent,0.001997623493362593,0.2532683264998987
WY_Recent,0.12039099776883684,0.6342712357423579
WY_Recent,0.004471687683201097,0.3099831668799612
WY_Recent,0.07205804166558376,0.5609548807937432
WY_Recent,0.035528453326953986,0.523207030939848
WY_Recent,0.0011800537304918503,0.2836246286722047
WY_Recent,0.01479256965202449,0.4751103147637392
WY_Recent,0.09664803867835753,0.5609548807937432
WY_Recent,0.055573022775301906,0.523207030939848
WY_Recent,3.8460753095828333e-4,0.2995749428577561
WY_Recent,0.0019590887222506667,0.26877437377207275
WY_Recent,0.0010693675740877228,0.2836246286722047
WY_Recent,0.08259558121903941,0.5609548807937432
WY_Recent,0.0071709697514010205,0.43120252992513264
WY_Recent,0.004053507292999911,0.3099831668799612
WY_Recent,0.0011570263532324294,0.4006217439492296
