name,.pred,TempDist_Recent_Wtr_Year_2024,TempDist_Recent_Wtr_Year_2024_scaled,Geographic_Dist,Geographic_Dist_scaled,PPTDist_Recent_Wtr_Year_2024,PPTDist_Recent_Wtr_Year_2024_scaled
WY_Recent,0.9071788435257895,-2,-1.6762751093923032,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.902924851313359,-1.7777777777777777,-1.601773993419312,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8984977124008149,-1.5555555555555556,-1.5272728774463207,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8938923990675909,-1.3333333333333335,-1.4527717614733298,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8891039250860903,-1.1111111111111112,-1.3782706455003382,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8841273665406226,-0.8888888888888888,-1.303769529527347,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8789578842412564,-0.6666666666666667,-1.229268413554356,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.873590747734218,-0.44444444444444464,-1.1547672975813645,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8680213608943081,-0.22222222222222232,-1.0802661816083732,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8622452890666052,0,-1.005765065635382,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.856258287704471,0.22222222222222232,-0.9312639496623907,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8500563324286006,0.4444444444444442,-0.8567628336893995,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8436356504076544,0.6666666666666665,-0.7822617177164083,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8369927529349972,0.8888888888888888,-0.7077606017434169,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8301244690484728,1.1111111111111107,-0.6332594857704258,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.823027980011204,1.333333333333333,-0.5587583697974345,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8157008544414831,1.5555555555555554,-0.48425725382444323,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8081410838493152,1.7777777777777777,-0.40975613785145193,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.8003471183065863,2,-0.3352550218784607,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7923179019477218,2.2222222222222223,-0.2607539059054694,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7840529079687124,2.4444444444444446,-0.18625278993247807,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7755521727652253,2.666666666666666,-0.11175167395948708,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7668163288259435,2.8888888888888884,-0.03725055798649579,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7578466359760976,3.1111111111111107,0.03725055798649549,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7486450105491882,3.333333333333333,0.11175167395948679,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7392140520529966,3.5555555555555554,0.18625278993247807,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7295570668899366,3.7777777777777777,0.2607539059054694,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7196780886924019,4,0.3352550218784607,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.7095818948416783,4.222222222222221,0.40975613785145165,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.6992740187548264,4.444444444444444,0.48425725382444296,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.6887607575481172,4.666666666666666,0.5587583697974342,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.6780491747184166,4.888888888888888,0.6332594857704256,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.6671470975254347,5.111111111111111,0.7077606017434168,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.6560631088078334,5.333333333333333,0.7822617177164081,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
