.pred,AvgPPTDist_Historic_Wtr_Year,AvgPPTDist_Historic_Wtr_Year_scaled,Geographic_Dist,Geographic_Dist_scaled,AvgTempDist_Historic_Wtr_Year,AvgTempDist_Historic_Wtr_Year_scaled,height.cm,height.cm_scaled
3.127651395087664,-1224.3,-1.549528556615849,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.1245511548631932,-1223.3,-1.5444230259515463,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.121450914638722,-1222.3,-1.5393174952872437,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.118350674414251,-1221.3,-1.5342119646229408,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.1152504341897798,-1220.3,-1.5291064339586382,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.112150193965309,-1219.3,-1.5240009032943356,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.109049953740838,-1218.3,-1.518895372630033,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.1059497135163667,-1217.3,-1.51378984196573,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.1028494732918954,-1216.3,-1.5086843113014274,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0997492330674246,-1215.3,-1.5035787806371248,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0966489928429537,-1214.3,-1.4984732499728222,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0935487526184824,-1213.3,-1.4933677193085193,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.090448512394011,-1212.3,-1.4882621886442167,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.08734827216954,-1211.3,-1.483156657979914,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0842480319450694,-1210.3,-1.4780511273156114,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.081147791720598,-1209.3,-1.4729455966513085,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.078047551496127,-1208.3,-1.467840065987006,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.074947311271656,-1207.3,-1.4627345353227033,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.071847071047185,-1206.3,-1.4576290046584006,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0687468308227137,-1205.3,-1.4525234739940978,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.065646590598243,-1204.3,-1.4474179433297951,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0625463503737715,-1203.3,-1.4423124126654925,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0594461101493007,-1202.3,-1.4372068820011898,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0563458699248294,-1201.3,-1.432101351336887,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0532456297003585,-1200.3,-1.4269958206725843,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.050145389475887,-1199.3,-1.4218902900082817,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0470451492514163,-1198.3,-1.416784759343979,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.043944909026945,-1197.3,-1.4116792286796762,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.040844668802474,-1196.3,-1.4065736980153736,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.037744428578003,-1195.3,-1.401468167351071,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.034644188353532,-1194.3,-1.3963626366867683,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0315439481290607,-1193.3,-1.3912571060224654,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.02844370790459,-1192.3,-1.3861515753581628,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0253434676801185,-1191.3,-1.3810460446938602,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0222432274556477,-1190.3,-1.3759405140295573,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0191429872311764,-1189.3,-1.3708349833652547,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0160427470067055,-1188.3,-1.365729452700952,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0129425067822346,-1187.3,-1.3606239220366494,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0098422665577633,-1186.3,-1.3555183913723465,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.006742026333292,-1185.3,-1.350412860708044,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.003641786108821,-1184.3,-1.3453073300437413,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
3.0005415458843503,-1183.3,-1.3402017993794386,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.997441305659879,-1182.3,-1.3350962687151358,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9943410654354077,-1181.3,-1.3299907380508331,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.991240825210937,-1180.3,-1.3248852073865305,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.988140584986466,-1179.3,-1.3197796767222278,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9850403447619946,-1178.3,-1.314674146057925,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.981940104537524,-1177.3,-1.3095686153936223,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9788398643130525,-1176.3,-1.3044630847293197,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9757396240885816,-1175.3,-1.299357554065017,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9726393838641103,-1174.3,-1.2942520234007142,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9695391436396394,-1173.3,-1.2891464927364116,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.966438903415168,-1172.3,-1.284040962072109,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9633386631906973,-1171.3,-1.2789354314078063,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.960238422966226,-1170.3,-1.2738299007435034,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.957138182741755,-1169.3,-1.2687243700792008,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.954037942517284,-1168.3,-1.2636188394148982,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.950937702292813,-1167.3,-1.2585133087505955,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9478374620683416,-1166.3,-1.2534077780862927,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9447372218438708,-1165.3,-1.24830224742199,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9416369816193995,-1164.3,-1.2431967167576874,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9385367413949286,-1163.3,-1.2380911860933848,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9354365011704573,-1162.3,-1.232985655429082,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9323362609459864,-1161.3,-1.2278801247647793,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.929236020721515,-1160.3,-1.2227745941004766,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9261357804970443,-1159.3,-1.217669063436174,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.923035540272573,-1158.3,-1.2125635327718711,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.919935300048102,-1157.3,-1.2074580021075685,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9168350598236312,-1156.3,-1.2023524714432658,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.91373481959916,-1155.3,-1.1972469407789632,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9106345793746886,-1154.3,-1.1921414101146603,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9075343391502178,-1153.3,-1.1870358794503577,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.904434098925747,-1152.3,-1.181930348786055,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.9013338587012756,-1151.3,-1.1768248181217524,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8982336184768047,-1150.3,-1.1717192874574496,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8951333782523334,-1149.3,-1.166613756793147,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8920331380278625,-1148.3,-1.1615082261288443,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8889328978033912,-1147.3,-1.1564026954645417,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8858326575789204,-1146.3,-1.1512971648002388,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.882732417354449,-1145.3,-1.1461916341359362,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.879632177129978,-1144.3,-1.1410861034716335,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.876531936905507,-1143.3,-1.135980572807331,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.873431696681036,-1142.3,-1.130875042143028,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8703314564565647,-1141.3,-1.1257695114787254,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.867231216232094,-1140.3,-1.1206639808144228,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8641309760076226,-1139.3,-1.1155584501501201,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8610307357831517,-1138.3,-1.1104529194858173,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8579304955586804,-1137.3,-1.1053473888215146,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8548302553342095,-1136.3,-1.100241858157212,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8517300151097387,-1135.3,-1.0951363274929093,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8486297748852674,-1134.3,-1.0900307968286065,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.845529534660796,-1133.3,-1.0849252661643038,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.842429294436325,-1132.3,-1.0798197355000012,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8393290542118543,-1131.3,-1.0747142048356986,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.836228813987383,-1130.3,-1.0696086741713957,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8331285737629117,-1129.3,-1.064503143507093,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.830028333538441,-1128.3,-1.0593976128427904,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.82692809331397,-1127.3,-1.0542920821784878,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8238278530894987,-1126.3,-1.049186551514185,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.820727612865028,-1125.3,-1.0440810208498823,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8176273726405565,-1124.3,-1.0389754901855797,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8145271324160857,-1123.3,-1.033869959521277,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8114268921916143,-1122.3,-1.0287644288569742,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8083266519671435,-1121.3,-1.0236588981926715,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.805226411742672,-1120.3,-1.018553367528369,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.8021261715182013,-1119.3,-1.0134478368640663,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.79902593129373,-1118.3,-1.0083423061997634,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.795925691069259,-1117.3,-1.0032367755354608,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.792825450844788,-1116.3,-0.9981312448711581,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.789725210620317,-1115.3,-0.9930257142068554,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7866249703958457,-1114.3,-0.9879201835425527,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.783524730171375,-1113.3,-0.98281465287825,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7804244899469035,-1112.3,-0.9777091222139473,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7773242497224326,-1111.3,-0.9726035915496446,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7742240094979613,-1110.3,-0.967498060885342,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7711237692734905,-1109.3,-0.9623925302210392,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.768023529049019,-1108.3,-0.9572869995567366,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7649232888245483,-1107.3,-0.9521814688924338,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7618230486000774,-1106.3,-0.9470759382281312,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.758722808375606,-1105.3,-0.9419704075638284,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7556225681511353,-1104.3,-0.9368648768995258,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.752522327926664,-1103.3,-0.931759346235223,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.7494220877021927,-1102.3,-0.9266538155709203,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
2.746321847477722,-1101.3,-0.9215482849066177,114926.57219347644,-1.7099723698865812e-15,5.386120274914089,5.608343114085842e-17,2.3515463917525774,-9.385390517449777e-17
